,YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,DEPARTMENT,PROVINCE,DISTRICT,CENTER_CODE,NAME OF CARE CENTER,relational bond,no cases
26,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,family,0.0
27,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,family,0.0
28,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN LUIS,CEM058,SAN LUIS,family,0.0
29,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,SAN JUAN DE MIRAFLORES,family,0.0
30,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LA MOLINA,CEM087,LA MOLINA,family,0.0
31,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CEM088,SAN JUAN DE LURIGANCHO,family,0.0
32,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,CEM096,SURCO,family,0.0
33,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SURQUILLO,CEM097,SURQUILLO,family,0.0
34,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,family,0.0
35,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,CEM110,VILLA MARIA DEL TRIUNFO,family,0.0
36,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,CEM122,PUENTE PIEDRA,family,0.0
37,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,family,0.0
38,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,RIMAC,CEM145,RIMAC,family,0.0
39,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SANTA ROSA,CEM210,SANTA ROSA,family,0.0
40,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LURIGANCHO,CEM223,CHOSICA,family,0.0
41,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,family,0.0
42,2017,ENE - DIC,16/01/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,COMISARIA CHORRILLOS,family,0.0
43,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,CAÃETE,IMPERIAL,CEM013,IMPERIAL,family,0.0
44,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,family,0.0
45,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,family,0.0
46,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,ATE,CEM045,HUAYCAN,family,0.0
47,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,family,0.0
48,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LIMA,CEM060,LIMA,family,0.0
49,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LA MOLINA,CEM087,LA MOLINA,family,0.0
50,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CEM088,SAN JUAN DE LURIGANCHO,family,0.0
51,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,family,0.0
52,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,family,0.0
53,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,family,0.0
54,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,RIMAC,CEM145,RIMAC,family,0.0
55,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,BARRANCA,BARRANCA,CEM155,BARRANCA,family,0.0
56,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CEM236,ZARATE,family,0.0
57,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,family,0.0
58,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN MIGUEL,CEM242,SAN MIGUEL - LIMA,family,0.0
59,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,CHORRILLOS,family,0.0
60,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM011,CANTO REY,family,0.0
61,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,COM019,SAN MARTIN DE PORRES,family,0.0
62,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SANTA ANITA,COM028,SANTA ANITA,family,0.0
63,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,SAN BORJA,COM037,SAN BORJA,family,0.0
64,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,ATE,COM043,VITARTE,family,0.0
65,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,HUAURA,HUACHO,COM047,HUACHO,family,0.0
66,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,HUAROCHIRI,SAN ANTONIO,COM048,JICAMARCA,family,0.0
67,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,ATE,COM050,SANTA CLARA,family,0.0
68,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA PROVINCIA,BARRANCA,BARRANCA,COM052,BARRANCA,family,0.0
69,2018,ENE - DIC,31/12/2018,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER005,REGISTRO DE FEMINICIDIO,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,PUENTE PIEDRA,family,0.0
70,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,IMPERIAL,CEM013,IMPERIAL,family,0.0
71,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,family,0.0
72,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,family,0.0
73,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,family,0.0
74,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,CEM060,LIMA,family,0.0
75,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,CEM061,LOS OLIVOS,family,0.0
76,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PACHACAMAC,CEM064,MANCHAY,family,0.0
77,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,SAN JUAN DE MIRAFLORES,family,0.0
78,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA MOLINA,CEM087,LA MOLINA,family,0.0
79,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,CEM088,SAN JUAN DE LURIGANCHO,family,1.0
80,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,family,0.0
81,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,family,0.0
82,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,family,0.0
83,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LURIGANCHO,CEM223,CHOSICA,family,0.0
84,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,family,0.0
85,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAÃETE,IMPERIAL,COM004,IMPERIAL,family,0.0
86,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,COM005,VILLA MARIA DEL TRIUNFO,family,0.0
87,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,CHORRILLOS,family,0.0
88,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM011,CANTO REY,family,1.0
89,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,COM015,DE FAMILIA EL AGUSTINO,family,0.0
90,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,COM018,LAURA CALLER,family,0.0
91,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CARABAYLLO,COM020,SAN PEDRO DE CARABAYLLO,family,0.0
92,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,COM022,DE FAMILIA COLLIQUE,family,0.0
93,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SANTA ANITA,COM028,SANTA ANITA,family,0.0
94,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,COM034,PUEBLO LIBRE,family,0.0
95,2019,ENE - DIC,14/01/2020,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIÃN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN BORJA,COM037,SAN BORJA,family,0.0
